exam_time,score,rating,gpa,concentrate,risks,selfeff,monitoring
4,0,85,3.7603,3.25,3.2,3,2.375
4,0,85,3.7603,3.25,3.2,3,2.375
4,0,85,3.7603,3.25,3.2,3,2.375
4,0,85,3.7603,3.25,3.2,3,2.375
4,0,85,3.7603,3.25,3.2,3,2.375
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,0.5,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,1,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,1,70,3.4444,4.25,4.4,3.5,4.125
4,1,70,3.4444,4.25,4.4,3.5,4.125
4,1,70,3.4444,4.25,4.4,3.5,4.125
4,0,70,3.4444,4.25,4.4,3.5,4.125
4,1,50,3.4444,4.25,4.4,3.5,4.125
4,1,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,0,50,3.4444,4.25,4.4,3.5,4.125
4,1,85,3.31,4.25,4.8,3.5,2.875
4,0,85,3.31,4.25,4.8,3.5,2.875
4,1,85,3.31,4.25,4.8,3.5,2.875
4,0,85,3.31,4.25,4.8,3.5,2.875
4,0,85,3.31,4.25,4.8,3.5,2.875
4,1,85,3.31,4.25,4.8,3.5,2.875
4,1,85,3.31,4.25,4.8,3.5,2.875
4,1,85,3.31,4.25,4.8,3.5,2.875
4,0.5,85,3.31,4.25,4.8,3.5,2.875
4,0.5,85,3.31,4.25,4.8,3.5,2.875
4,0.5,85,3.31,4.25,4.8,3.5,2.875
4,0,85,3.31,4.25,4.8,3.5,2.875
4,1,95,3.31,4.25,4.8,3.5,2.875
4,1,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,0,95,3.31,4.25,4.8,3.5,2.875
4,1,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,0,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,0,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,0,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,1,88,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,0.5,90,3.6452,4.5,4,3.5,3
4,0.5,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,0,90,3.6452,4.5,4,3.5,3
4,1,90,3.6452,4.5,4,3.5,3
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,0,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,0.5,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,0,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,0.5,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,90,3.7788,4.75,4.4,4.833333333,4.375
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,0.75,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,0.5,75,3.6099,4,4,3.333333333,3.5
4,0.5,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,75,3.6099,4,4,3.333333333,3.5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,0.5,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,0.5,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,90,3.9186,5,5,4.5,5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,0,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,80,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,0,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,1,90,3.8333,4.25,3.6,4,3.5
4,0,90,3.8333,4.25,3.6,4,3.5
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,0,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,75,3.6694,2.75,2.8,3.333333333,2.625
4,0,75,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,0.5,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,0,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,85,3.6694,2.75,2.8,3.333333333,2.625
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,1,90,3.7638,4,4.2,3,3.75
4,0,90,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,0.5,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,0.5,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,0.5,95,3.7638,4,4.2,3,3.75
4,0.5,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
4,1,95,3.7638,4,4.2,3,3.75
